time,baseline_electricity_kwh,baseline_gas_kwh,upgrade_electricity_kwh,upgrade_gas_kwh,incremental_electricity_kwh,incremental_gas_kwh,incremental_electricity_unitized,incremental_gas_unitized
2018-01-06T15:00:00Z,293373.5743940759,1722938.3265152983,267942.08874194964,1341466.2268854938,-25431.485652126255,-381472.0996298045,1.8784377806560292e-4,5.971680656204592e-4
2018-01-06T16:00:00Z,278661.18343959254,1669912.4024199732,252843.01865325446,1278440.4303197023,-25818.16478633808,-391471.9721002709,1.9069989392383682e-4,6.128221711380967e-4
2018-01-06T17:00:00Z,280293.2438668658,1742970.4976430025,255029.3679135672,1362179.6826579303,-25263.875953298615,-380790.81498507224,1.8660576784870514e-4,5.961015618477678e-4
2018-01-06T18:00:00Z,280822.99508311553,1792548.72623257,255112.13646889554,1411384.8948934218,-25710.858614219993,-381163.8313391481,1.8990730173885237e-4,5.966854930312658e-4
2018-01-06T19:00:00Z,282862.7511110753,1780240.757520134,256810.2933733673,1385802.2542295796,-26052.45773770797,-394438.5032905545,1.9243044453977305e-4,6.174660695889233e-4
2018-01-06T20:00:00Z,302551.28726784023,1921785.9504227978,278430.66287071386,1529534.7100669588,-24120.624397126376,-392251.240355839,1.781614050407927e-4,6.140420614452217e-4
2018-01-06T21:00:00Z,320635.4276397377,2013800.5860523968,297929.8688868454,1623551.8989541205,-22705.558752892306,-390248.68709827634,1.6770935043180292e-4,6.109072034666666e-4
2018-01-06T22:00:00Z,290382.24978823646,1991272.3874867465,267351.131859414,1598342.41918493,-23031.117928822467,-392929.9683018166,1.7011401787542642e-4,6.151045628836633e-4
2018-01-06T23:00:00Z,293676.5888398724,2035740.9857702306,274148.460199453,1689016.1005732883,-19528.128640419396,-346724.88519694237,1.4423999889525896e-4,5.427737158142528e-4
2018-01-07T00:00:00Z,317268.00343546027,2088856.5685394953,301006.4958611003,1791174.8581473094,-16261.507574359945,-297681.71039218595,1.2011185903937948e-4,4.660000333917016e-4
2018-01-07T01:00:00Z,332108.8004263972,2142406.2049078913,317221.99364870903,1889194.8400258329,-14886.80677768815,-253211.36488205846,1.0995795002718481e-4,3.9638479748971153e-4
2018-01-07T02:00:00Z,339445.965965929,2096198.1144022727,325130.93380701507,1861385.8652597459,-14315.032158913906,-234812.24914252688,1.0573466924596179e-4,3.6758226025051215e-4
2018-01-07T03:00:00Z,345999.5365907564,2070677.2829977155,332404.7269061839,1855856.844848906,-13594.809684572509,-214820.4381488096,1.0041491276462018e-4,3.3628646925831757e-4
2018-01-07T04:00:00Z,345658.4586668053,1994275.9380487893,331833.9940312033,1787033.394838979,-13824.464635601966,-207242.54320981028,1.0211120586534343e-4,3.244238012765994e-4
2018-01-07T05:00:00Z,343440.11278799624,1926459.9420021935,328336.2953897908,1717776.2463743573,-15103.817398205458,-208683.69562783628,1.1156084870939074e-4,3.266798252494457e-4
2018-01-07T06:00:00Z,337442.9646935895,1894817.598689469,321536.6276505179,1663600.8968763272,-15906.337043071573,-231216.70181314182,1.1748847417829107e-4,3.619536807407148e-4
2018-01-07T07:00:00Z,368889.3956497924,1928839.777879763,349760.32878556487,1654964.714778033,-19129.066864227527,-273875.06310172984,1.4129242152023511e-4,4.28732381248474e-4
2018-01-07T08:00:00Z,379412.2565602267,1980993.9080599041,358827.0746318484,1668985.08742752,-20585.181928378355,-312008.82063238416,1.520476781611487e-4,4.884281289624472e-4
2018-01-07T09:00:00Z,359272.1194072226,1892528.245280901,336448.42270988075,1545768.7969996026,-22823.69669734186,-346759.4482812984,1.685819489941466e-4,5.428278219212179e-4
2018-01-07T10:00:00Z,343358.1811290964,1797251.5168722402,319376.18494141044,1432303.0736499776,-23981.99618768599,-364948.44322226266,1.7713745988226146e-4,5.713014296503723e-4
2018-01-07T11:00:00Z,330136.0008281526,1700499.594107706,306491.8269370026,1319194.554800748,-23644.173891149985,-381305.0393069582,1.7464221373879378e-4,5.969065442931252e-4
2018-01-07T12:00:00Z,321090.7008235471,1756280.3394801305,297075.0608923346,1367518.6573501183,-24015.63993121247,-388761.6821300122,1.7738596160090785e-4,6.085794005124583e-4
2018-01-07T13:00:00Z,308883.0786300808,1751207.4131961088,282556.73166423256,1348228.394520965,-26326.346965848235,-402979.01867514383,1.9445346388237438e-4,6.308356529911337e-4
2018-01-07T14:00:00Z,297116.01221675595,1673031.2319477508,268544.5476192204,1253295.1886192532,-28571.464597535552,-419736.04332849756,2.1103650523145832e-4,6.570676107345926e-4
2018-01-07T15:00:00Z,282448.53610647254,1716411.6896705283,254304.4926998901,1296601.0362897534,-28144.043406582437,-419810.6533807749,2.0787945760820158e-4,6.571844075872e-4
2018-01-07T16:00:00Z,274896.51728957525,1755939.1882758585,246062.9675470914,1326197.1907794916,-28833.549742483854,-429741.99749636697,2.1297233644774607e-4,6.727312367269317e-4
2018-01-07T17:00:00Z,271664.0712083807,1787508.5053551423,242802.5488575738,1353328.8683561166,-28861.52235080689,-434179.6369990257,2.131789496398192e-4,6.796780530217415e-4
2018-01-07T18:00:00Z,274990.2295996646,1817193.9428332741,244693.5628556253,1374126.0876530781,-30296.666744039336,-443067.855180196,2.2377931127743795e-4,6.935919409920882e-4
2018-01-07T19:00:00Z,286735.49612230493,1861127.4885170942,257285.82610158756,1410813.265443873,-29449.67002071737,-450314.2230732213,2.1752316617076455e-4,7.049356264192833e-4
2018-01-07T20:00:00Z,300106.80994321906,1920202.8956479025,268918.19979457534,1456154.8452170275,-31188.610148643726,-464048.05043087504,2.303674446343886e-4,7.264349788612952e-4
2018-01-07T21:00:00Z,315949.8124274878,1991373.6937208795,287437.8147384989,1523283.2566441102,-28511.997688988922,-468090.4370767693,2.1059726668581924e-4,7.327630542727376e-4
